text|label|family
The Boer War had shown up a number of grave defects in the apparatus of Imperial Defence, and had, in consequence, made highly attractive any proposal to protect the Indian frontier by diplomatic rather than military means.|1|Revisionism
Jordan to Curzon, June 1919, No. 21 in Foreign, February 1920, Procs.|0|Traditional
Thereafter, India adopted a new doctrine termed Cold Start which would enable it to impose substantial costs on Pakistan without having to wait for a full, time consuming military buildup. |0|PostRevisionism
In late 1957 the purge was extended to the army, and in the spring of 1958 the remnants of the Yenan faction attempted an unsuccessful military coup.68|1|Europe&America
Not to do so is not only wrong but also unwise from the point of view of what is happening in the world today.|0|Traditional
When Mountbatten interjected, arguing that the nizam had assured him on this count,Patel sardonically remarked that Junagadh had given two such assurances before joining Pakistan.|0|PostRevisionism
It warned that continuation of the current situation in Laos would be dangerous and insisted that the leaders of the Neo Lao Flak Xat Party headed by Prince Souphanouvong should regain freedom, that the International [Control] Commission should resume its activities, that the civil war in Laos should stop, and that the Geneva Agreements should be truly respected and scrupulously implemented.14|1|Europe&America
The political position of the Army in India had been charply changed, almost reversed, by the debacle.|1|Revisionism
Political opinion in Burma had by now become alive to the boundary dispute, limiting U Nu's room for manoeuvre, and the matter had advanced no further when General Ne Win seized power in 1958.|1|Revisionism
He proposed that, if Thag La ridge was going to be treated as the boundary, the post should be moved to Thag La (pass) itself.|1|Revisionism
Take note, however, that we have bound ourselves not to interfere in the internal administration of Tibet; and for my own part I have a suspicion that some of your proposals come perilously near internal administration.|1|Revisionism
It may be recalled that it was with a view to counter this steady undermining of the Tsongdu, as also 'to strengthen the friendship and confidence' of the Tibetan Government, that Bell himself had been sent to Lhasa.|0|Traditional
pp. 1545 ; FSE, 1914 ; October, 257 in Nos. 134396 JPe Annexure 11, Proceedings of the 7111 Meeting. |0|PostRevisionism
They are descendants of Tibetans, mostly from the famous Kham tribal area in East Tibet, who have mingled with the tribals of Assam, but who, in the mountains of Bhutan, retain their definitely Tibetan characteristics of tall, powerful figures and Mongolian features, but in the foothills are smaller, darker and almost Indian.|0|Europe&America
11 Olaf Caroe begins by explaining: An attempt is made in the following paragraphs to review the forces operating in this part of Asia at the close of the Japanese war as these affect Tibet, and against that background to consider what the Tibetan State's real position and interests are, what are the points of contact and friction between India and China, and how far it is practical politics to continue the present policy of a real Tibetan autonomy in return for recognition of a nominal Chinese suzerainty .|0|Traditional
From his first informal meeting with Bell on 15 January, to the formal notes of 2425 March (1914), while he yielded ground in some cases, his gains in others were sizeable.|0|Traditional
Central elements of their popu lations had a deep religious affinity with Tibet26 and close trade relations with Lhasa.|1|Revisionism
Nkrumah expressed support not only for a second Bandung Conference but also for the CPC's proposal for an anti-imperialist conference of Latin American as well as AfroAsian nations.|1|Europe&America
P., Assam Buranji, transcript, DHAS, pp. 34, see L. Dcbi, AhomTribal Relations, p. 206. |0|PostRevisionism
The Chinesefound the ideal external conflict in the border dispute with india.|0|Traditional
